id,capdb,crawlDate,crawlFromGivenUrl,crawlStorageFolder,emptySite,franchise,givenAddress,givenEmail,givenUrl,intermediateUrl,niada,numPages,redirectUrl,siteName,siteUrl,urlRequiresReview,SUMMARY_GENERAL_STATS_ID,SUMMARY_SCHEDULER_STATS_ID,SUMMARY_SITE_ID,SUMMARY_WP_STATS_ID,id,CRM,DMS,acura,address,areaCode,astonMartin,audi,bentley,bmw,buick,cadillac,carsSold,chevy,chrysler,city,country,currentCRM,currentCRMSatisfaction,dataMiningToold,dealershipName,dodge,email,ferrari,fiat,first1,first2,first3,firstName,ford,gmc,groupName,hasBDC,hasScheduler,honda,hummer,hyundai,inMarketCRM,infiniti,inventory,jaguar,jeep,kia,lamborghini,landRover,last1,last2,last3,lastName,leadStatus,lead_no,lexus,lincoln,lotus,maserati,mazda,mclaren,mercedes,mini,mitsubishi,nissan,numSalesPeople,phone,porsche,rating,role,role1,role2,role3,rollsRoyce,salesServiceBDC,salesServiceCRM,schedulerProvider,scion,serviceSoftware,singlePoint,smart,state,subaru,timeLeftCRM,toyota,useDataMining,volvo,vw,webProvider,website,zip,id,AREA_CARS,AUTO_ONE,CARBASE,CARS_FOR_SALE,CLICK_MOTIVE,COBALT,COBALT_GROUP,COBALT_NITRA,DEALERFIRE,DEALERINSPIRE,DEALER_APEX,DEALER_CAR_SEARCH,DEALER_COM,DEALER_EPROCESS,DEALER_EPROCESS_PRIMARY,DEALER_LAB,DEALER_ON,DEALER_ON_SECONDARY,DEALER_TRACK,DEALER_ZOOM,DEALER_ZOOM_SECONDARY,DIGIGO,DOMINION,DRIVE_WEBSITE,EBIZ_AUTOS,ELEAD_DIGITAL_CRM,FORD_DIRECT,FRESH_INPUT,FUSION_ZONE,GARY_STOCK,INTERACTIVE_360,JAZELAUTOS,LIQUID_MOTORS,MOTION_FUZE,NAKED_LIME,NAKED_LIME_SECONDARY,POTRATZ,POTRATZ_SECONDARY,REYNOLDS,SMART_DEALER_SITES,SOKAL_MEDIA_GROUP,VINSOLUTIONS,WAYNE_REAVES,id,ACUITY_SCHEDULER,ADP_OLD_SCHEDULER,ADP_OLD_SCHEDULER_ALTERNATIVE,ADP_SCHEDULER,ADP_SCHEDULER_BACKUP,AD_WORKZ_SCHEDULER,AUTO_APPOINTMENTS_SCHEDULER,CAR_RESEARCH_SCHEDULER,CIMA_SYSTEMS,CIMA_SYSTEMS_SECONDARY,COBALT_SCHEDULER,DEALERMINE_SCHEDULER,DEALER_CONNECTION_SCHEDULER,DEALER_FX_SCHEDULER,DEALER_SOCKET,DRIVERSIDE_SCHEDULER,LEAD_RESULT_SCHEDULER,MY_VEHICLE_SITE_SCHEDULER,OTHER_XTIME,PBS_SYSTEMS_SCHEDULER,REYNOLDS_SCHEDULER,SCHEDULE_WEB_PRO_SCHEDULER,SERVICE_BOOK_PRO_SCHEDULER,SHOPWATCH_SCHEDULER,TIME_HIGHWAY_SCHEDULER,TOTAL_CUSTOMER_CONNECT_SCHEDULER,UDC_REVOLUTION,VIN_SOLUTION_SCHEDULER,XTIME_SCHEDULER,id,ACTIVE_ENGAGE,ADD_THIS,ADOBE_TAG_MANAGER,AD_ROLL,AKAMAI,ANDROID_APP,APPLE_APP,APPNEXUS,AUTO_TRADER_PLUGIN,BLACKBOOK_INFORMATION,BOLD_CHAT,CALL_MEASUREMENT,CARCODE_SMS,CLICKY,CLOUDFLARE,COLLSERVE,CONTACTATONCE,CUTECHAT,DEALERSHIP_INTEGRATED_DATA_SOLUTIONS,DEALERVIDEOS,DEALER_CENTRIC,DEALER_COM_POWERED_BY,DEALER_COM_VERSION_8,DEALER_COM_VERSION_9,DEALER_EPROCESS_CHAT,DEMDEX,E_CARLIST,FETCHBACK,FORCETRAC,GHOSTERY,GHOSTERY_SECOND,GOOGLE_MAPS,GOOGLE_TAG_MANAGER,GOOGLE_TRANSLATE,GUBA_GOO_TRACKING,HAS_GOOGLE_PLUS,INSPECTLET,JQUERY,LOT_LINX,MOTOFUZE,MY_VEHICLE_SITE,NAKED_LIME_IMAGES,OUTSELLCAMPAIGNSTORE,PLUS_ONE_BUTTON,POSTS_INSTAGRAM_TO_SITE,PURE_CARS,SHARP_SPRING,SHOWROOM_LOGIC,SKYSA,SOCIAL_CRM_360,SPEEDSHIFTMEDIA,USES_CLIENT_CONNEXION,USES_GOOGLE_AD_SERVICES,USES_GOOGLE_ANALYTICS,VIN_LENS,VOICESTAR,WUFOO_FORMS,YOAST,YOUTUBE_EMBEDDED
1388,LEA12879,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.northernautochryslerdodgejeep.com%2F/05-19-2015,0,0,"Northern Auto",,http://www.northernautochryslerdodgejeep.com/,http://www.northernautochryslerdodgejeep.com/,NULL,169,http://www.northernautochryslerdodgejeep.com/,"Northern Auto",Unknown,0,222120,222120,1437,222120,1437,None,Other,0,"625 Quincy ST",,0,0,0,0,0,0,0-100,0,0,Hancock,USA,,,,"Northern Auto",0,,0,0,,,,,0,0,,No,No,0,0,0,,0,67,0,0,0,0,0,,,,,"Completed Survey",LEA12879,0,0,0,0,0,0,0,0,0,0,0-5,"(906) 482-0620",0,None,,,,,0,,,,0,,Single,0,MI,0,,0,No,0,0,Dealer.com,http://www.northernautochryslerdodgejeep.com/,48430,222120,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1389,LEA13178,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.curtischryslerdodgejeep.com%2Findex.htm/05-19-2015,0,0,"Curtis Chrysler Jeep Dodge",susan@curtischrysler.com,http://www.curtischryslerdodgejeep.com/index.htm,http://www.curtischryslerdodgejeep.com/index.htm,NULL,204,http://www.curtischryslerdodgejeep.com/index.htm,"Curtis Chrysler Jeep Dodge",Unknown,0,222325,222325,1438,222325,1438,,,0,"6617 Main Streeet",,0,0,0,0,0,0,,0,0,"Cass City",USA,,,,"Curtis Chrysler Jeep Dodge",0,susan@curtischrysler.com,0,0,,,,,0,0,,,No,0,0,0,,0,72,0,0,0,0,0,,,,,"Attempted to Call",LEA13178,0,0,0,0,0,0,0,0,0,0,,"(989) 872-2184",0,None,,,,,0,,,,0,,,0,MI,0,,0,,0,0,Dealer.com,http://www.curtischryslerdodgejeep.com/index.htm,48430,222325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1390,LEA13179,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.wittbuick.com%2F/05-19-2015,0,0,"WITT BUICK  INC",,http://www.wittbuick.com/,http://www.wittbuick.com/,NULL,183,http://www.wittbuick.com/,"WITT BUICK  INC",Unknown,0,222509,222509,1439,222509,1439,None,AutoSoft,0,"67 W WERN AVE",,0,0,0,0,0,0,0-100,0,0,MUSKEGON,USA,,,AutoAlert,"WITT BUICK  INC",0,,0,0,,,,,0,0,,No,Yes,0,0,0,,0,73,0,0,0,0,0,,,,,"Completed Survey",LEA13179,0,0,0,0,0,0,0,0,0,0,0-5,"(231) 722-3771",0,"4.5 to 5 Stars",,,,,0,,,Cobalt,0,,Single,0,MI,0,,0,Yes,0,0,Cobalt,http://www.wittbuick.com/,48430,222509,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222509,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1391,LEA13181,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fthreeoaksford.net%2F/05-19-2015,0,0,"Three Oaks Ford",,http://www.threeoaksford.net/,http://www.threeoaksford.net/,NULL,241,http://threeoaksford.net/,"Three Oaks Ford",Unknown,0,222751,222751,1440,222751,1440,,,0,"6736 W US HWY 12",,0,0,0,0,0,0,,0,0,"Three Oaks",USA,,,,"Three Oaks Ford",0,,0,0,,,,,0,0,,,No,0,0,0,,0,100,0,0,0,0,0,,,,,"Attempted to Call",LEA13181,0,0,0,0,0,0,0,0,0,0,,"(269) 756-2081",0,None,,,,,0,,,,0,,,0,MI,0,,0,,0,0,FordDirect,http://www.threeoaksford.net/,48430,222751,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222751,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222751,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1383,LEA13249,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.detroit.ferraridealers.com%2F/05-19-2015,0,0,"Cauley Ferrari",,http://detroit.ferraridealers.com/,http://detroit.ferraridealers.com/,NULL,97,http://www.detroit.ferraridealers.com/,"Cauley Ferrari",Unknown,0,221529,221529,1441,221529,1441,,,0,"7070 ORCHARD LAKE RD",,0,0,0,0,0,0,,0,0,"West Bloomfield",USA,,,,"Cauley Ferrari",0,,0,0,,,,,0,0,,,No,0,0,0,,0,16,0,0,0,0,0,,,,,"Attempted to Call",LEA13249,0,0,0,0,0,0,0,0,0,0,,"248 538 9600",0,None,,,,,0,,,,0,,,0,MI,0,,0,,0,0,Other,http://detroit.ferraridealers.com/,48430,221529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1386,LEA14055,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.leutheusergmc.com%2F/05-19-2015,0,0,"LEUTHEUSER MOTORS  INC",,http://www.leutheusergmc.com/,http://www.leutheusergmc.com/,NULL,91,http://www.leutheusergmc.com/,"LEUTHEUSER MOTORS  INC",Unknown,0,221791,221791,1442,221791,1442,None,ADP,0,"99 W CARLETON RD (M-99)",,0,0,0,0,0,0,0-100,0,0,HILLSDALE,USA,,,,"LEUTHEUSER MOTORS  INC",0,,0,0,,,,,0,0,,No,Yes,0,0,0,,0,62,0,0,0,0,0,,,,,"Completed Survey",LEA14055,0,0,0,0,0,0,0,0,0,0,0-5,"(517) 437-7334",0,None,,,,,0,,,Cobalt,0,,Single,0,MI,0,,0,No,0,0,Cobalt,http://www.leutheusergmc.com/,48430,221791,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,LEA7286,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.hartfl.net%2F/05-19-2015,0,0,"Hart Ford Lincoln Inc",,http://www.hartfl.net/,http://www.hartfl.net/,NULL,118,http://www.hartfl.net/,"Hart Ford Lincoln Inc",Unknown,0,223372,223372,1443,223372,1443,ReynoldsContactManagement,Reynolds,0,"117 Lake ST",,0,0,0,0,0,0,0-100,0,0,Roscommon,USA,"Over 2 years",2,,"Hart Ford Lincoln Inc",0,,0,0,,,,,0,0,"hart dealerships",No,No,0,0,0,,0,13,0,0,0,0,0,,,,,"Completed Survey",LEA7286,0,0,0,0,0,0,0,0,0,0,0-5,"(989) 275-8922",0,None,,,,,0,,Yes,,0,,Multi,0,MI,0,,0,No,0,0,Other,http://www.hartfl.net/,48653,223372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1400,LEA7451,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.showcasemitsubishi.com%2F/05-19-2015,0,0,"SHOWCASE MITSUBISHI-BAY CITY",,http://www.showcasemitsubishi.com/,http://www.showcasemitsubishi.com/,NULL,54,http://www.showcasemitsubishi.com/,"SHOWCASE MITSUBISHI-BAY CITY",Unknown,0,224278,224278,1444,224278,1444,,,0,"1242 S EUCLID AVE",,0,0,0,0,0,0,,0,0,"BAY CITY",USA,,,,"SHOWCASE MITSUBISHI-BAY CITY",0,,0,0,,,,,0,0,,,No,0,0,0,,0,50,0,0,0,0,0,,,,,"Attempted to Call",LEA7451,0,0,0,0,0,0,0,0,0,0,,(866)648-7848,0,None,,,,,0,,,,0,,,0,MI,0,,0,,0,0,Other,http://www.showcasemitsubishi.com/,48706,224278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224278,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,LEA7801,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.vetterchevy.com%2F/05-19-2015,0,0,"JIM VETTER CHEVROLET  INC",,http://www.vetterchevy.com/,http://www.vetterchevy.com/,NULL,141,http://www.vetterchevy.com/,"JIM VETTER CHEVROLET  INC",Unknown,0,223014,223014,1445,223014,1445,Other,DealerTrack,0,"15241 M-60 W",,0,0,0,0,0,0,0-100,0,0,"THREE RIVERS",USA,"0-6 months",,,"JIM VETTER CHEVROLET  INC",0,,0,0,,,,,0,0,,No,Yes,0,0,0,,0,86,0,0,0,0,0,,,,,"Completed Survey",LEA7801,0,0,0,0,0,0,0,0,0,0,06-10,"(269) 278-1485",0,None,,,,,0,,Yes,Cobalt,0,,Single,0,MI,0,,0,No,0,0,Cobalt,http://www.vetterchevy.com/,49093,223014,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,LEA9802,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.harveycadillac.com%2F/05-19-2015,0,0,"HARVEY CADILLAC COMPANY",,http://www.harveycadillac.com/,http://www.harveycadillac.com/,NULL,238,http://www.harveycadillac.com/,"HARVEY CADILLAC COMPANY",Unknown,0,223253,223253,1446,223253,1446,Other,DealerTrack,0,"2600  28TH ST SE",,0,0,0,0,0,0,0-100,0,0,"GRAND RAPIDS",USA,"Over 2 years",,AutoAlert,"HARVEY CADILLAC COMPANY",0,,0,0,,,,,0,0,"harvery auto",Yes,Yes,0,0,0,,0,84,0,0,0,0,0,,,,,"Completed Survey",LEA9802,0,0,0,0,0,0,0,0,0,0,06-10,"(616) 949-1140",0,None,,,,,0,Yes,Yes,Cobalt,0,,Multi,0,MI,0,,0,Yes,0,0,Cobalt,http://www.harveycadillac.com/,49512,223253,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1396,LEA8907,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.wagarboys.com%2F/05-19-2015,0,0,"WAGAR MOTOR SALES  INC",,http://www.wagarboys.com/,http://www.wagarboys.com/,NULL,157,http://www.wagarboys.com/,"WAGAR MOTOR SALES  INC",Unknown,0,223530,223530,1448,223530,1448,None,Reynolds,0,"2086 S OTSEGO AVE",,0,0,0,0,0,0,0-100,0,0,GAYLORD,USA,,,,"WAGAR MOTOR SALES  INC",0,,0,0,,,,,0,0,,No,Yes,0,0,0,,0,73,0,0,0,0,0,,,,,"Completed Survey",LEA8907,0,0,0,0,0,0,0,0,0,0,0-5,"(989) 732-4288",0,None,,,,,0,,,,0,,Single,0,MI,0,,0,No,0,0,Cobalt,http://www.wagarboys.com/,49735,223530,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223530,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,LEA14423,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.mackinacford.com%2F/05-19-2015,0,0,"Mackinac Sales Inc",,http://www.mackinacford.com/,http://www.mackinacford.com/,NULL,127,http://www.mackinacford.com/,"Mackinac Sales Inc",Unknown,0,223658,223658,1449,223658,1449,,,0,"W 858 W US2",,0,0,0,0,0,0,,0,0,"St Ignace",USA,,,,"Mackinac Sales Inc",0,,0,0,,,,,0,0,,,Yes,0,0,0,,0,51,0,0,0,0,0,,,,,"Attempted to Call",LEA14423,0,0,0,0,0,0,0,0,0,0,,"(906) 643-8040",0,None,,,,,0,,,FordDirect,0,,,0,MI,0,,0,,0,0,FordDirect,http://www.mackinacford.com/,49781,223658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1398,LEA7675,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.escanabaford.com/05-19-2015,0,0,"Northern Motor Company",,http://www.northernmotor.com/,http://www.northernmotor.com/,NULL,427,http://www.escanabaford.com,"Northern Motor Company",Unknown,0,224086,224086,1450,224086,1450,,,0,"1419 Ludington ST",,0,0,0,0,0,0,,0,0,Escanaba,USA,,,,"Northern Motor Company",0,,0,0,,,,,0,0,,,No,0,0,0,,0,99,0,0,0,0,0,,,,,"Attempted to Call",LEA7675,0,0,0,0,0,0,0,0,0,0,,"(906) 786-1130",0,None,,,,,0,,,,0,,,0,MI,0,,0,,0,0,Other,http://www.northernmotor.com/,49829,224086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224086,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,LEA7804,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.lindwallmotors.com%2F/05-19-2015,0,0,"Lindwall Motors Inc.",,http://www.lindwallmotors.com/,http://www.lindwallmotors.com/,NULL,120,http://www.lindwallmotors.com/,"Lindwall Motors Inc.",Unknown,0,222872,222872,1451,222872,1451,,,0,"1531 W ADAMS",,0,0,0,0,0,0,,0,0,"IRON RIVER",USA,,,,"Lindwall Motors Inc.",0,,0,0,,,,,0,0,,,Yes,0,0,0,,0,93,0,0,0,0,0,,,,,Research,LEA7804,0,0,0,0,0,0,0,0,0,0,,"(906) 265-2200",0,None,,,,,0,,,Cobalt,0,,,0,MI,0,,0,,0,0,Cobalt,http://www.lindwallmotors.com/,49935,222872,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222872,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,LEA7807,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.totalford.com%2F/05-19-2015,0,0,"Total Motors",,http://www.totalford.com/,http://www.totalford.com/,NULL,136,http://www.totalford.com/,"Total Motors",Unknown,0,224223,224223,1452,224223,1452,,,0,"300 N Hwy 12",,0,0,0,0,0,0,,0,0,Akron,USA,,,,"Total Motors",0,,0,0,,,,,0,0,,,No,0,0,0,,0,100,0,0,0,0,0,,,,,Research,LEA7807,0,0,0,0,0,0,0,0,0,0,,"(712) 568-2432",0,None,,,,,0,,,,0,,,0,IA,0,,0,,0,0,FordDirect,http://www.totalford.com/,51001,224223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1402,LEA7876,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.waglermotor.com%2F/05-19-2015,0,0,"Wagler Motor Company Inc",,http://www.waglermotor.com/,http://www.waglermotor.com/,NULL,128,http://www.waglermotor.com/,"Wagler Motor Company Inc",Unknown,0,224537,224537,1453,224537,1453,,,0,"308 N Main",,0,0,0,0,0,0,,0,0,Sigourney,USA,,,,"Wagler Motor Company Inc",0,,0,0,,,,,0,0,,,Yes,0,0,0,,0,42,0,0,0,0,0,,,,,"Attempted to Call",LEA7876,0,0,0,0,0,0,0,0,0,0,,"(641) 622-3260",0,None,,,,,0,,,FordDirect,0,,,0,IA,0,,0,,0,0,FordDirect,http://www.waglermotor.com/,52591,224537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1401,LEA1376,2015-05-19,0,dealersocket/crawldata/jpatest/http%3A%2F%2Fwww.garbomotorsaleslincoln.com%2F/05-19-2015,0,0,"Garbo Motor Sales",,http://garbomotorsaleslincoln.com/,http://garbomotorsaleslincoln.com/,NULL,129,http://www.garbomotorsaleslincoln.com/,"Garbo Motor Sales",Unknown,0,224408,224408,1454,224408,1454,,,0,"3077 Douglas Avenue",,0,0,0,0,0,0,,0,0,Racine,USA,,,,"Garbo Motor Sales",0,,0,0,,,,,0,0,,,Yes,0,0,0,,0,79,0,0,0,0,0,,,,,"Attempted to Call",LEA1376,0,0,0,0,0,0,0,0,0,0,,"(262) 639-4154",0,None,,,,,0,,,FordDirect,0,,,0,WI,0,,0,,0,0,FordDirect,http://garbomotorsaleslincoln.com/,53402,224408,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
